2019-10-28 17:30:23,896 INFO  Logger.cs: 70 - 
2019-10-28 17:41:18,887 INFO  AssemblyExportForm.cs: 308 - Saving URDF package to E:\Jonathan\ros_cart\ros\car
2019-10-28 17:41:18,889 INFO  ExportHelper.cs: 147 - Beginning the export process
2019-10-28 17:41:18,892 INFO  ExportHelper.cs: 153 - Creating package directories with name car and save path E:\Jonathan\ros_cart\ros
2019-10-28 17:41:20,836 INFO  ExportHelper.cs: 162 - Creating CMakeLists.txt at E:\Jonathan\ros_cart\ros\car\CMakeLists.txt
2019-10-28 17:41:20,838 INFO  ExportHelper.cs: 166 - Creating joint names config at E:\Jonathan\ros_cart\ros\car\config\joint_names_car.yaml
2019-10-28 17:41:20,839 INFO  ExportHelper.cs: 170 - Creating package.xml at E:\Jonathan\ros_cart\ros\car\package.xml
2019-10-28 17:41:20,840 INFO  PackageXMLWriter.cs: 21 - Creating package.xml at E:\Jonathan\ros_cart\ros\car\package.xml
2019-10-28 17:41:20,845 INFO  ExportHelper.cs: 177 - Creating RVIZ launch file in E:\Jonathan\ros_cart\ros\car\launch\
2019-10-28 17:41:20,847 INFO  ExportHelper.cs: 182 - Creating Gazebo launch file in E:\Jonathan\ros_cart\ros\car\launch\
2019-10-28 17:41:20,858 INFO  ExportHelper.cs: 187 - Saving existing STL preferences
2019-10-28 17:41:20,858 INFO  ExportHelper.cs: 451 - Saving users preferences
2019-10-28 17:41:20,859 INFO  ExportHelper.cs: 190 - Modifying STL preferences
2019-10-28 17:41:20,860 INFO  ExportHelper.cs: 465 - Setting STL preferences
2019-10-28 17:41:20,870 INFO  ExportHelper.cs: 196 - Found 0 hidden components 
2019-10-28 17:41:20,871 INFO  ExportHelper.cs: 197 - Hiding all components
2019-10-28 17:41:20,910 INFO  ExportHelper.cs: 204 - Beginning individual files export
2019-10-28 17:41:20,913 INFO  ExportHelper.cs: 270 - Exporting link: base_link
2019-10-28 17:41:20,914 INFO  ExportHelper.cs: 272 - Link base_link has 3 children
2019-10-28 17:41:20,916 INFO  ExportHelper.cs: 270 - Exporting link: front_link
2019-10-28 17:41:20,916 INFO  ExportHelper.cs: 272 - Link front_link has 0 children
2019-10-28 17:41:20,917 INFO  ExportHelper.cs: 318 - front_link: Exporting STL with coordinate frame Origin_front
2019-10-28 17:41:20,918 INFO  ExportHelper.cs: 323 - front_link: Reference geometry name 
2019-10-28 17:41:20,930 INFO  ExportHelper.cs: 331 - Saving STL to E:\Jonathan\ros_cart\ros\car\meshes\front_link.STL
2019-10-28 17:41:21,031 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2019-10-28 17:41:21,034 INFO  ExportHelper.cs: 270 - Exporting link: left_link
2019-10-28 17:41:21,035 INFO  ExportHelper.cs: 272 - Link left_link has 0 children
2019-10-28 17:41:21,035 INFO  ExportHelper.cs: 318 - left_link: Exporting STL with coordinate frame Origin_left
2019-10-28 17:41:21,035 INFO  ExportHelper.cs: 323 - left_link: Reference geometry name 
2019-10-28 17:41:21,045 INFO  ExportHelper.cs: 331 - Saving STL to E:\Jonathan\ros_cart\ros\car\meshes\left_link.STL
2019-10-28 17:41:21,087 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2019-10-28 17:41:21,090 INFO  ExportHelper.cs: 270 - Exporting link: right_link
2019-10-28 17:41:21,090 INFO  ExportHelper.cs: 272 - Link right_link has 0 children
2019-10-28 17:41:21,090 INFO  ExportHelper.cs: 318 - right_link: Exporting STL with coordinate frame Origin_right
2019-10-28 17:41:21,091 INFO  ExportHelper.cs: 323 - right_link: Reference geometry name 
2019-10-28 17:41:21,101 INFO  ExportHelper.cs: 331 - Saving STL to E:\Jonathan\ros_cart\ros\car\meshes\right_link.STL
2019-10-28 17:41:21,142 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2019-10-28 17:41:21,143 INFO  ExportHelper.cs: 318 - base_link: Exporting STL with coordinate frame Origin_global
2019-10-28 17:41:21,143 INFO  ExportHelper.cs: 323 - base_link: Reference geometry name 
2019-10-28 17:41:21,153 INFO  ExportHelper.cs: 331 - Saving STL to E:\Jonathan\ros_cart\ros\car\meshes\base_link.STL
2019-10-28 17:41:21,196 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2019-10-28 17:41:21,197 INFO  ExportHelper.cs: 145 - Showing all components except previously hidden components
2019-10-28 17:41:21,221 INFO  ExportHelper.cs: 145 - Resetting STL preferences
2019-10-28 17:41:21,222 INFO  ExportHelper.cs: 479 - Returning STL preferences to user preferences
2019-10-28 17:41:21,223 INFO  ExportHelper.cs: 228 - Writing URDF file to E:\Jonathan\ros_cart\ros\car\urdf\car.urdf
2019-10-28 17:41:21,241 INFO  CSVImportExport.cs: 32 - Writing CSV file E:\Jonathan\ros_cart\ros\car\urdf\car.csv
2019-10-28 17:41:21,276 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2019-10-28 17:41:21,277 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2019-10-28 17:41:21,277 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2019-10-28 17:41:21,278 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2019-10-28 17:41:21,278 INFO  ExportHelper.cs: 234 - Copying log file
2019-10-28 17:41:21,282 INFO  ExportHelper.cs: 440 - Copying C:\Users\Jonathan\sw2urdf_logs\sw2urdf.log to E:\Jonathan\ros_cart\ros\car\export.log
